T,FCOR
2155.892071697337,0.9998020875093814
2155.9125035883553,0.9998210473123452
2155.9329353789144,0.9998291679589884
2155.953367369475,0.9998138729040449
2155.9737992590963,0.9997944801039766
2155.994231148725,0.9995402833107376
2156.014663037422,0.9997436712814739
2156.035094926112,0.9998957115527407
2156.0555269143442,0.9997714334234442
2156.0759587021093,0.9997195656708074
2156.0963905894023,0.9998479373032383
2156.1168225767033,0.9996241832893289
2156.1372543630714,0.9996475326568394
2156.157686249433,0.9997821265402322
2156.1781182348714,0.9998518402379997
2156.198550020308,0.9997794980217972
2156.218981905273,0.999550909935312
2156.23941388978,0.9995842018199096
2156.2598456738197,0.9996332359458004
2156.2802775573873,0.9997122964203647
2156.3007094404966,0.9999677596876178
2156.321141323606,0.999880228903444
2156.4028688504404,0.9999300420683562
2156.423300831222,0.999910242090751
2156.4437326115367,0.9999638102939026
2156.4641644918447,0.999690864609947
2156.4845964712295,0.9997997955022854
2156.505028250147,0.9998671956396211
2156.525460129058,0.9997883012898948
2156.5458921075115,0.9996501429440229
2156.566323885032,0.999814824659069
2156.586755862547,0.9999306216145778
2156.6071877396025,0.9998754533770201
2156.6276195166574,0.999849607416135
2156.6480514927753,0.9999161526198038
2156.668483368434,0.9999866590940133
2156.688915144092,0.9997139433461956
2156.7093471192784,0.9999342473215512
2156.72977899354,0.9997049160604522
2156.750210867802,0.9998014124099821
2156.7706427415906,0.9998861708360307
2156.791074614921,0.9998682491656641
2156.8115064882513,0.9999044828780146
2156.831938360643,0.9999960586278698
2156.852370233042,0.9998720371967212
2156.87280210451,0.9997242707061125
2156.893234075971,0.9997747991928568
2156.9136658469724,0.9997898496023342
2156.934097717509,0.9998605747078178
2156.954529687573,0.999952705313992
2156.974961457643,0.9998557336845979
2156.9953933267825,0.9996245345798468
2157.0158251959147,0.9996204949864675
2157.0362570641228,0.999599990461533
2157.077120800066,0.9998133766782314
2157.097552667343,0.9997617161730251
2157.117984534154,1.0000125169942855
2157.138416400958,0.9998863828546202
2157.1588482668376,0.9998302109838679
2157.179280232711,0.9999651450445171
2157.1997119976586,0.9997961623352687
2157.220143862607,0.9999505941254017
2157.2405758270834,0.9997658171390144
2157.261007691566,0.9999161602545901
2157.3018714181962,0.9998918815318231
2157.322303281282,0.9997796401339218
2157.3427350439015,0.999848288639668
2157.3835988672727,0.9997888363270614
2157.404030628495,0.9996974128543155
2157.4244625897118,0.9998351949425557
2157.4448944500036,0.9997830203932173
2157.4653262102947,0.9998765470964339
2157.4857581696488,0.9998952355303147
2157.5061900290093,0.9998625733781817
2157.5266217879034,0.9997123059720067
2157.547053746326,0.9997550584207651
2157.5674856042897,0.9997308312240666
2157.5879174622532,0.9997874482164838
2157.608349319278,0.9997748441886755
2157.6287811763104,0.9998551130678638
2157.649213032877,0.9998560883954165
2157.669644888505,0.9999097540992506
2157.690076744606,0.9997128290067433
2157.7105085997755,0.9997951688593287
2157.730940454472,0.9998368536840894
2157.751372309176,0.9997559110824041
2157.812667870021,0.9995422839295831
2157.833099822863,0.9995411682996805
2157.8535315752306,0.999693348483058
2157.873963427606,0.9999359213602053
2157.8943953790513,0.9998779869118651
2157.9148271304875,0.9997993517244111
2157.935258981466,0.9997736650950715
2157.976122682019,0.9998683208056411
2157.996554531601,0.9998088413338893
2158.0169864811833,0.9997241344942566
2158.0374182298256,1.000035358940369
2158.057850078476,0.9998400629127848
2158.0782820266613,0.9998398059932773
2158.098713874373,0.9998172942478134
2158.1191456216256,0.9998352241540558
2158.1395775688798,0.9998797989901926
2158.1600094151945,0.9998092792139858
2158.180441161516,0.9998890621086964
2158.200873107373,0.9997974866578037
2158.2213049525235,0.9985559202903477
2158.2417366976806,0.9903191724616229
2158.2621686421408,0.9879946076426835
2158.28260048636,0.9872514219889896
2158.323464173649,0.9877141821067439
2158.343896016704,0.9894743322432907
2158.3643279593016,0.9965658708744783
2158.384759701432,0.9998284061693329
2158.405191543323,0.9999184043497733
2158.425623484756,0.9998917954678329
2158.446055225955,0.9997876215154706
2158.466487066449,0.9998188527650381
2158.4869190067184,0.9999388402169096
2158.507350746753,0.9998622392467532
2158.527782586083,1.0000954006525378
2158.54821442542,0.9999158270976558
2158.5686462640588,0.9997920896532039
2158.650373615106,1.0000343276890713
2158.670805551883,0.9998448247159926
2158.6912372881925,0.9997964224697572
2158.7116691242627,0.9998246320435505
2158.7321010598753,0.9998179962925154
2158.7729646299267,0.9999308925138132
2158.793396564375,0.9997825460623325
2158.8138282983564,0.9998058536152409
2158.8546920653826,0.9997149218361654
2158.8751237981996,0.9997970517143896
2158.895555730778,0.9998417477083152
2158.9159875628975,0.9999001109539637
2158.936419394551,0.9999132368454955
2158.956851225965,0.999930388843235
2158.97728305692,0.9997147211721196
2158.997714887635,0.9997722945415646
2159.018146717892,0.9998172245258756
2159.038578547683,0.9997763374030989
2159.0590103770082,0.9997900557704894
2159.0794423060943,0.999781479731526
2159.0998740347204,0.9998158337411599
2159.120305863107,0.9997578544920811
2159.1407377910364,0.99975699824454
2159.1611695184984,0.999688524569148
2159.1816013454954,0.9997518989459466
2159.202033272253,0.9997765386624448
2159.222464998784,0.9997820052932905
2159.2428968246095,0.999842684451742
2159.2633286502096,0.9998919429348645
2159.283760475577,0.999939408559899
2159.3041923002384,0.9998234201677593
2159.3450559488774,0.9998875284308362
2159.3654877726076,0.9997165233575558
2159.3859195958794,0.9996879269708754
2159.4063514186855,0.9996335583129974
2159.4267832412515,0.9997338371296643
2159.44721516336,0.9997908781020641
2159.467646885234,0.9997769598799038
2159.50851062758,0.9997815340164993
2159.52894234829,0.9998986055705595
2159.5493742685285,0.9997438530744652
2159.5698060885406,0.9997442964768329
2159.5902378078536,0.999837976541156
2159.6106697271607,0.9998648164083428
2159.631101545776,0.9999019195622785
2159.6515332641575,0.999833874739784
2159.6719651820677,0.99981552872522
2159.6923969997515,0.9998102374330644
2159.712828716969,0.9998415494572068
2159.7536924502347,0.9998603128493386
2159.7741242665215,0.999858041734793
2159.7945560821026,0.999807938037071
2159.814987897458,0.9999061048821153
2159.835419712581,0.9998039811448176
2159.855851526998,0.9998763831590664
2159.8762833411893,0.9997742067633746
2159.896715155148,0.9998431619143212
2159.917147068634,0.9997567663272472
2159.9375787816607,0.9999958604371302
2159.958010594455,0.9999201060062661
2159.9784424067766,0.999911874516165
2159.9988742186397,0.9997103622016964
2160.019305930269,0.9998084062844017
2160.0397378414273,0.9998356401741275
2160.060169652359,0.9998219520830482
2160.0806015628186,0.9998433334090473
2160.1010332728183,0.9997609158575783
2160.121465082586,0.9997192615316384
2160.1418969918886,0.9998277155367834
2160.1623287009497,0.9996114116989974
2160.182760509553,0.9995486630140977
2160.2031924176845,0.9998119820660063
2160.2236241255887,0.9996892269308273
2160.244055933028,0.9999142927883342
2160.2644878402352,0.9998279202971608
2160.284919646969,0.9998438575578065
2160.305351353243,0.9997746272417979
2160.325783259279,0.99982586881423
2160.3462150648556,0.9998288181681833
2160.3666467701987,0.9999363576411845
2160.3870786750776,0.9998541745576552
2160.407510479483,0.9999507804377347
2160.427942183662,0.9997977221693413
2160.4483740873693,0.9999962343809071
2160.4688058908505,0.9998746082570481
2160.4892375938653,0.999921299960103
2160.509669496416,0.9999144774464135
2160.5301012987256,0.9998710234925856
2160.550533000809,0.999896355484106
2160.5709649021883,0.9998920217416459
2160.591396703341,0.9997766112339076
2160.611828504261,0.9998434937654014
2160.652692104697,0.9999508116678032
2160.734419401386,0.9997549545746465
2160.754851099511,0.9998821898267405
2160.775282897397,0.9998670115724212
2160.7957146950575,0.9998536385266354
2160.816146492012,1.0000008158452
2160.836578288974,0.9999233854665597
2160.8570101852383,0.9998039493653048
2160.877441881268,0.9998530067221668
2160.8978736770587,0.9999272777871414
2160.9183055723915,0.9997421437503619
2160.93873726725,0.9998341030459942
2160.9591690618836,0.9995834373242429
2160.9796009560523,0.9994351709334063
2161.000032649754,0.999601049993225
2161.020464443449,0.9999333305248932
2161.0408963364534,0.9999434570406636
2161.0613280292164,0.999937813818576
2161.0817598215217,0.9997588600866328
2161.102191713595,0.999804237737812
2161.1226235051945,0.9999817417391258
2161.1430551965677,0.9998448768533262
2161.163487087477,0.9999280817717389
2161.204350568354,0.9998665968754207
2161.224782458099,0.9997298469086557
2161.245214247603,0.9998394955308467
2161.265645936881,0.9997777429249706
2161.2860778254617,0.9998384305118808
2161.3065096140344,0.9998523320074137
2161.3269415019167,0.9997050435109428
2161.3473731897975,0.9998358776107605
2161.3678049769733,0.9998745495889867
2161.3882368639242,0.9998528927559682
2161.408668550641,0.9998824694246831
2161.4699639082246,0.9998809401073794
2161.490395693305,0.9998176956169635
2161.5312592625487,0.999867088673306
2161.5721228303883,0.99984517729669
2161.592554613846,0.9999455615260706
2161.612986396831,0.9997976794647543
2161.63341817959,0.9997963541164911
2161.6538499618837,0.9998973808201884
2161.6742817437043,0.9998019101577172
2161.7355770873182,0.999814953447857
2161.756008967983,0.9995726194230543
2161.7764406479473,0.9996841953435388
2161.7968724279053,0.9997969541893879
2161.817304307173,0.999825823033164
2161.837735986439,0.9997893724752906
2161.8581678650007,0.9998504356795179
2161.878599643569,0.9998635492910795
2161.899031321438,0.9998937391682053
2161.9194631990686,0.9998523071222629
2161.9398949764727,0.9999134061976604
2161.960326753411,0.999909246631278
2161.9807585301096,0.99994733289563
2162.0011903063496,0.9998415282878591
2162.0216220821167,0.9998464548537519
2162.042053857658,0.9999138969679213
2162.062485632967,0.9999991680041672
2162.08291740781,0.9999632080589763
2162.10334918218,0.9999320278965437
2162.1237809563245,0.9998769426079163
2162.144212730229,0.9999987400022953
2162.1646446036757,0.9999198336626961
2162.205508049403,0.9999204712594916
2162.2259398216775,0.9999977937861975
2162.2463715937265,1.0001140903878158
2162.266803265542,0.999930031578041
2162.287235136653,0.9999635222674632
2162.307666907771,0.9998670887633996
2162.328098578422,0.9999970387669596
2162.348530448602,0.999869133412639
2162.3689622185557,0.9999967839010265
2162.3893939880363,0.9950806891091611
2162.4098257572914,0.9890854049842794
2162.430257526081,0.987537286318414
2162.450689394631,0.9871872691658496
2162.471121062954,0.9874402797324234
2162.491552830579,0.9884290471994023
2162.511984698198,0.9914640515120011
2162.5324164653575,0.9992449036490173
2162.5528481320507,0.9998149189994957
2162.5732799985053,0.9997447925467868
2162.5937117645008,0.9997915670048301
2162.6141434302626,0.999982434482675
2162.634575295786,0.9998475208627039
2162.695870589807,0.999926305697328
2162.7163023539397,0.9998988294879638
2162.7367340173732,0.9999262416105996
2162.757165880801,0.9999538984919683
2162.7775976437697,1.0000197195072926
2162.7980294062727,0.9999009472513263
2162.8184611685356,0.9999639230518199
2162.838892930573,0.9998368376188901
2162.8593246921446,0.9999479319020729
2162.879756453476,0.9998393444637427
2162.9001882143493,0.9999541814253581
2162.920619974757,0.9999584227485036
2162.9410517349243,0.9999032522892095
2162.961483494866,0.9997624823961614
2162.9819152543423,0.9999869725066888
2163.0023470135784,0.9998350484256809
2163.022778772356,0.9997673044161347
2163.0432106309017,0.9999181304532047
2163.063642288973,0.9998928512057375
2163.0840740468193,0.9999511532516282
2163.1045059044336,1.0000274025773368
2163.1249375615735,1.000105672311022
2163.1453693182557,1.000057381033693
2163.1862328306815,0.9999507193234952
2163.2270964419513,0.9999689319861689
2163.2475280969957,0.9999533523235912
2163.28839170617,0.9999340451267651
2163.308823360283,0.9996993552687294
2163.3292551139384,0.999684212233896
2163.349686967362,0.999782079205179
2163.3701187203114,0.999679450293285
2163.390550373035,1.000072377345814
2163.410982225527,1.0000388035337942
2163.431413977545,1.0001334584559387
2163.4518456291044,0.9998516020872698
2163.4722774804322,0.99992431753489
2163.4927092315193,1.0000094605712115
2163.5335727325437,0.9999537529620635
2163.5540044824666,0.9999382656143192
2163.5744363321646,1.0000254493881655
2163.6970267231154,1.0000539306661327
2163.7174584702516,1.0000158779730581
2163.7378902173805,1.000048978673417
2163.758321964051,0.9999531100939598
2163.778753710256,0.9999078335133854
2163.7991854562206,0.9998548024031819
2163.8196172019598,1.0000299081223996
2163.860480692034,0.9998592864632262
2163.921775925053,0.999942913149535
2163.9422077686977,0.9999692153422354
2163.9626394118677,0.9999333527086135
2163.983071154813,0.9999678901847894
2164.003502997526,1.00005959596889
2164.023934639772,1.000109446669771
2164.0443663817787,1.0000688867367866
2164.0647982235605,0.9999718366492377
2164.085229864868,1.0000724373524612
2164.1056616057176,0.9999693061881725
2164.1260934463353,0.9997398863902957
2164.1465250867186,0.999876693684705
2164.1669569266305,0.9998330033068418
2164.187388666316,1.0001645709590092
2164.2078204057616,1.0001284214604536
2164.2282521447487,0.9999666929918251
2164.24868388327,0.9998910458806184
2164.2691156217843,0.9992655357721804
2164.289547459608,0.9989185343269085
2164.33041083478,0.9989299879577576
